id,title,url,local_start,utc_start,local_end,utc_end,timing_type,duration,time_of_day,day_of_week,event_season,formatted_address,zip,lat,lon,neighborhood,food_bev_density,food_bev_pop_score,access_density,access_pop_score,lodging_density,lodging_pop_score,average_income_zip,population_zip,median_age_zip,event_type,target_audience,event_mood_energy,freebies_included,uniqueness,price
76f6dbef,Tau Omega’s Centennial BBQ!,https://www.eventbrite.com/e/tau-omegas-centennial-bbq-tickets-1444581364749,2025-08-16 16:00:00,2025-08-16 16:00:00,2025-08-16 23:30:00,2025-08-16 23:30:00,Single-Day-Ranged,450.0,Afternoon,5,Summer,"20 Randalls Island Park, New York, NY 10035, USA",10035,40.7826813,-73.9312325,,54.0,4.40602291646264,34.0,3.66961451247166,40.0,4.59147493524303,36989.0,38595,37.1,Community,Families with Children,Relaxed,Yes,Yes,28.52
c95eb50c,Rum and Music | Experience Dancehall - The Ultimate Dancehall Bashment,https://www.eventbrite.com/e/rum-and-music-experience-dancehall-the-ultimate-dancehall-bashment-tickets-1448303537869,2025-08-28 21:00:00,2025-08-28 21:00:00,,,Single-Day-Instant,,Evening,3,Summer,"200 Eastern Pkwy p 200, Brooklyn, NY 11238, USA",11238,40.6710689,-73.9632133,,80.0,4.17120817956319,43.0,3.93132530120482,40.0,4.32755555555556,125747.0,58047,35.3,Music,Young Adults (18 to 30),High-Energy,No,Yes,67.78
2e540240,"Laxcity, gabby start, Nebita",https://www.eventbrite.com/e/laxcity-gabby-start-nebita-tickets-1447598509109,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 03:00:00,2025-08-18 03:00:00,Single-Day-Ranged,180.0,Evening,6,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.7093375,-73.9232313,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,None,None,No,No,20.87
bad326dd,"Unwound: 30 Years of  'The Future Of What’, Zwei Null Zwei",https://www.eventbrite.com/e/unwound-30-years-of-the-future-of-what-zwei-null-zwei-tickets-1330313095279,2025-09-08 23:00:00,2025-09-08 23:00:00,2025-09-09 02:30:00,2025-09-09 02:30:00,Single-Day-Ranged,210.0,Evening,0,,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,None,None,Yes,No,46.67
626b15ce,NYSPTA Summer Social in NYC!,https://www.eventbrite.com/e/nyspta-summer-social-in-nyc-tickets-1429224953309,2025-07-31 21:30:00,2025-07-31 21:30:00,2025-08-01 00:30:00,2025-08-01 00:30:00,Single-Day-Ranged,180.0,Evening,3,Summer,"71 W 35th St, New York, NY 10001, USA",10001,40.7503922,-73.9868091,,80.0,4.20691960483734,43.0,3.98071456513235,40.0,3.97770440862303,106509.0,27004,35.7,Community,Adults / Professionals (25 to 45),Relaxed,Yes,No,139.0
9c866d23,Creative's Haus,https://www.eventbrite.com/e/creatives-haus-tickets-1388975315559,2025-08-02 19:00:00,2025-08-02 19:00:00,2025-08-02 23:00:00,2025-08-02 23:00:00,Single-Day-Ranged,240.0,Afternoon,5,Summer,"1386 St Johns Pl, Brooklyn, NY 11213, USA",11213,40.670448,-73.9324613,Crown Heights,80.0,3.9908534688375,31.0,3.70294117647059,40.0,4.06894841269841,54211.0,69131,34.0,Business,Adults / Professionals (25 to 45),Professional,No,Yes,30.65
fbb681a8,Green City Market's 2025 Chef BBQ,https://www.eventbrite.com/e/green-city-markets-2025-chef-bbq-tickets-1344864107749,2025-09-04 22:30:00,2025-09-04 22:30:00,2025-09-05 01:00:00,2025-09-05 01:00:00,Single-Day-Ranged,150.0,Evening,3,,"1817 N Clark St, Chicago, IL 60614, USA",60614,41.915897,-87.6341932,Lincoln Park,80.0,4.57347593839078,40.0,3.16744186046512,40.0,4.55233649277897,135364.0,71701,31.0,Food & Drink,Adults / Professionals (25 to 45),Relaxed,Yes,Yes,188.77
7ade2470,LEGACY PROJECT SUMMER YACHT PARTY - V,https://www.eventbrite.com/e/legacy-project-summer-yacht-party-v-tickets-1390760344629,2025-08-06 22:00:00,2025-08-06 22:00:00,2025-08-07 02:00:00,2025-08-07 02:00:00,Single-Day-Ranged,240.0,Evening,2,Summer,"200 N Breakwater Access, Chicago, IL 60601, USA",60601,41.8879587,-87.6128952,Chicago Loop,80.0,4.32822515838457,40.0,3.82660256410256,40.0,4.34768441308531,121294.0,16398,31.8,Travel & Outdoor,Adults / Professionals (25 to 45),High-Energy,Yes,Yes,161.9
c64df39b,Latin Night & Tequila Tasting,https://www.eventbrite.com/e/latin-night-in-chicago-tickets-1444955543929,2025-07-27 23:00:00,2025-07-27 23:00:00,2025-07-28 03:59:00,2025-07-28 03:59:00,Single-Day-Ranged,299.0,Evening,6,Summer,"N Milwaukee Ave, Chicago, IL 60647, USA",60647,41.9213817,-87.694857,,74.0,4.57011259336331,35.0,3.58208955223881,40.0,4.66592224979322,97550.0,85685,32.7,Music,Young Adults (18 to 30),High-Energy,No,No,15.0
2dd83de0,2025 Chicago Beer Fest,https://www.eventbrite.com/e/2025-chicago-beer-fest-tickets-1395289300859,2025-10-04 23:00:00,2025-10-04 23:00:00,2025-10-05 03:00:00,2025-10-05 03:00:00,Single-Day-Ranged,240.0,Evening,5,,"1400 S Lake Shore Dr, Chicago, IL 60605, USA",60605,41.866261,-87.6169805,Near South Side,80.0,4.45749722138022,45.0,3.162,40.0,4.08553451858693,116462.0,34314,32.9,Food & Drink,Adults / Professionals (25 to 45),Relaxed,Yes,Yes,69.18
525b337d,Wamono: The Art of Japanese Rare Groove,https://www.eventbrite.com/e/wamono-the-art-of-japanese-rare-groove-tickets-1373542264889,2025-08-07 22:00:00,2025-08-07 22:00:00,2025-08-08 01:00:00,2025-08-08 01:00:00,Single-Day-Ranged,180.0,Evening,3,Summer,"1531 N Wells St, Chicago, IL 60610, USA",60610,41.9100746,-87.6344739,Near North Side,80.0,4.38699343951663,44.0,3.32347826086957,40.0,4.43511300360301,106277.0,42904,32.3,Performing & Visual Arts,Adults / Professionals (25 to 45),Relaxed,Yes,Yes,55.09
ce3c3062,Camp Cabaret: Student  Showcase 7pm Evening Show,https://www.eventbrite.com/e/camp-cabaret-student-showcase-7pm-evening-show-tickets-1475472731659,2025-08-24 23:00:00,2025-08-24 23:00:00,,,Single-Day-Instant,,Evening,6,Summer,"956 W Newport Ave, Chicago, IL 60657, USA",60657,41.9446298,-87.6539594,Lake View East,80.0,4.46618556701031,44.0,3.53125,40.0,4.28359009866713,105428.0,71192,30.9,Performing & Visual Arts,None,Relaxed,No,Yes,23.18
7dea549a,Air & Water Show Preview - Friday 8/15,https://www.eventbrite.com/e/air-water-show-preview-friday-815-tickets-1215531309869,2025-07-16 04:00:00,2025-07-16 04:00:00,2025-08-15 18:00:00,2025-08-15 18:00:00,Single-Day-Ranged,44040.0,Night,1,Summer,"1603 N Jean Baptiste Pointe du Sable Lake Shore Dr, Chicago, IL 60610, USA",60610,41.9148939,-87.6264129,Lincoln Park,80.0,4.38699343951663,44.0,3.32347826086957,40.0,4.43511300360301,106277.0,42904,32.3,"Auto, Boat & Air",None,High-Energy,Yes,Yes,141.5
403e2d4b,DANCE DANCE REVOLUTION: A Community Fundraiser,https://www.eventbrite.com/e/dance-dance-revolution-a-community-fundraiser-tickets-1435657463119,2025-08-02 22:00:00,2025-08-02 22:00:00,2025-08-03 01:00:00,2025-08-03 01:00:00,Single-Day-Ranged,180.0,Evening,5,Summer,"2717 W Madison St, Chicago, IL 60612, USA",60612,41.8808386,-87.6947236,Garfield Park,25.0,3.88294179156501,32.0,3.83357664233577,40.0,4.60387096774194,58858.0,34459,34.2,Community,None,High-Energy,No,Yes,15.0
a48dcbc0,Clink & Sip Festival,https://www.eventbrite.com/e/clink-sip-festival-tickets-1099979140219,2025-09-21 19:00:00,2025-09-21 19:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,Single-Day-Ranged,300.0,Afternoon,6,,"401 N Morgan St Suite #100, Chicago, IL 60642, USA",60642,41.8895808,-87.6516783,West Town,61.0,4.42234525837592,45.0,3.60264227642276,40.0,4.49878741947707,137853.0,21444,32.0,Food & Drink,None,Relaxed,No,Yes,108.55
dcd7284a,Sanctuary Disco Summer Social,https://www.eventbrite.com/e/sanctuary-disco-summer-social-tickets-1447547235749,2025-07-27 21:00:00,2025-07-27 21:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,Single-Day-Ranged,180.0,Evening,6,Summer,"10 W Hubbard St p 10, Chicago, IL 60654, USA",60654,41.8902267,-87.6286227,River North,80.0,4.36566610455312,44.0,3.48562197092084,40.0,4.13833298947803,138279.0,23475,32.4,Food & Drink,Adults / Professionals (25 to 45),High-Energy,No,Yes,33.85
eee13c78,The Air & Water Show Booze Cruise!,https://www.eventbrite.com/e/the-air-water-show-booze-cruise-tickets-1394930517729,2025-08-16 17:00:00,2025-08-16 17:00:00,2025-08-16 20:00:00,2025-08-16 20:00:00,Single-Day-Ranged,180.0,Afternoon,5,Summer,"900 S Wells St, Chicago, IL 60607, USA",60607,41.8708298,-87.6349614,Chicago Loop,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,"Auto, Boat & Air",Young Adults (18 to 30),High-Energy,No,Yes,36.9
68c0033e,2025 SPESA Executive Conference,https://www.eventbrite.com/e/2025-spesa-executive-conference-tickets-1325637169459,2025-08-27 21:00:00,2025-08-27 21:00:00,2025-08-29 19:00:00,2025-08-29 19:00:00,Multi-Day,2760.0,Evening,2,Summer,"20 E Chestnut St, Chicago, IL 60611, USA",60611,41.8987007,-87.6272703,Rush & Division,80.0,4.40593294588359,40.0,3.82990654205607,40.0,4.10039676241866,126812.0,35247,38.3,Business,None,Professional,Yes,Yes,295.22
bc6cf9a0,Chicago Yacht Club VIP reception with Great Lakes Port Directors,https://www.eventbrite.com/e/chicago-yacht-club-vip-reception-with-great-lakes-port-directors-tickets-1450167482979,2025-08-13 21:00:00,2025-08-13 21:00:00,2025-08-13 23:30:00,2025-08-13 23:30:00,Single-Day-Ranged,150.0,Evening,2,Summer,"400 E Monroe St, Chicago, IL 60603, USA",60603,41.8812575,-87.6162525,Chicago Loop,80.0,4.32800879082621,43.0,3.99594137542277,40.0,4.41500535905681,124888.0,1110,40.0,"Auto, Boat & Air",None,Professional,No,Yes,85.0
8aee45d6,Summer Wine Down,https://www.eventbrite.com/e/summer-wine-down-tickets-1428149717249,2025-08-23 17:00:00,2025-08-23 17:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,Single-Day-Ranged,420.0,Afternoon,5,Summer,"3635 N Clark St, Chicago, IL 60613, USA",60613,41.9482098,-87.6569588,Lake View East,75.0,4.29834343645485,44.0,3.10927419354839,40.0,4.38717992782265,92238.0,51961,33.7,Food & Drink,None,Relaxed,No,No,55.19
a87ceadb,"Author Talk: ""The Invisible Spy"" by Thomas Maier (IN PERSON)",https://www.eventbrite.com/e/author-talk-the-invisible-spy-by-thomas-maier-in-person-tickets-1367467725779,2025-07-29 22:00:00,2025-07-29 22:00:00,2025-07-29 23:00:00,2025-07-29 23:00:00,Single-Day-Ranged,60.0,Evening,1,Summer,"180 North Michigan Ave, Chicago, IL 60601, USA",60601,41.885556,-87.6249239,Chicago Loop,80.0,4.32822515838457,40.0,3.82660256410256,40.0,4.34768441308531,121294.0,16398,31.8,Film & Media,Adults / Professionals (25 to 45),Educational,No,Yes,10.38
e5186f91,Saturday Night Fireworks Booze Cruise!,https://www.eventbrite.com/e/saturday-night-fireworks-booze-cruise-tickets-1417614185189,2025-08-17 00:30:00,2025-08-17 00:30:00,2025-08-17 03:30:00,2025-08-17 03:30:00,Single-Day-Ranged,180.0,Evening,5,Summer,"900 S Wells St, Chicago, IL 60607, USA",60607,41.8708298,-87.6349614,Chicago Loop,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,Travel & Outdoor,Young Adults (18 to 30),High-Energy,No,Yes,48.53
b861dfe6,The Pilsen Cruise 2 (The Finale) Latin Beats Boat Party and Fireworks Show!,https://www.eventbrite.com/e/the-pilsen-cruise-2-the-finale-latin-beats-boat-party-and-fireworks-show-tickets-1362555342709,2025-08-16 23:30:00,2025-08-16 23:30:00,2025-08-17 03:00:00,2025-08-17 03:00:00,Single-Day-Ranged,210.0,Evening,5,Summer,"900 S Wells St, Chicago, IL 60607, USA",60607,41.8709069,-87.6348684,Chicago Loop,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,Music,Young Adults (18 to 30),High-Energy,Yes,Yes,39.19
b9e83f87,Marsupial Masterpiece: Opossum Paint and Sip! +21 BYOB,https://www.eventbrite.com/e/marsupial-masterpiece-opossum-paint-and-sip-21-byob-tickets-1448307730409,2025-07-27 22:00:00,2025-07-27 22:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,Single-Day-Ranged,120.0,Evening,6,Summer,"2870 N Milwaukee Ave, Chicago, IL 60618, USA",60618,41.9333731,-87.7147596,Avondale,61.0,4.47159100171163,26.0,3.5628,40.0,4.4742061281337,100976.0,92235,35.4,Hobbies,None,Relaxed,No,Yes,78.69
34cb465a,5th Annual COI Connect on the Water in Support of Fellowship Housing,https://www.eventbrite.com/e/5th-annual-coi-connect-on-the-water-in-support-of-fellowship-housing-tickets-1342432344279,2025-08-28 21:00:00,2025-08-28 21:00:00,2025-08-28 23:00:00,2025-08-28 23:00:00,Single-Day-Ranged,120.0,Evening,3,Summer,"400 N Michigan Ave, Chicago, IL 60611, USA",60611,41.8892107,-87.6244245,River North,80.0,4.40593294588359,40.0,3.82990654205607,40.0,4.10039676241866,126812.0,35247,38.3,Charity & Causes,Adults / Professionals (25 to 45),High-Energy,Yes,Yes,76.54
7ebe4197,Flow & Fuel: A Morning Yoga Social,https://www.eventbrite.com/e/flow-fuel-a-morning-yoga-social-tickets-1461675894949,2025-02-28 05:00:00,2025-02-28 05:00:00,2025-08-02 17:30:00,2025-08-02 17:30:00,Single-Day-Ranged,223950.0,Night,3,,"Palmer Square Park, 2200 N Kedzie Blvd, Chicago, IL 60647, USA",60647,41.9210378,-87.7046303,Logan Square,74.0,4.57011259336331,35.0,3.58208955223881,40.0,4.66592224979322,97550.0,85685,32.7,Health,Young Adults (18 to 30),Relaxed,Yes,Yes,39.19
334a04a1,Arab Summer Cruise (Chicago),https://www.eventbrite.com/e/arab-summer-cruise-chicago-tickets-1399484067519,2025-09-06 16:00:00,2025-09-06 16:00:00,2025-09-06 21:00:00,2025-09-06 21:00:00,Single-Day-Ranged,300.0,Afternoon,5,,"200 N Breakwater Access, Chicago, IL 60601, USA",60601,41.8879587,-87.6128952,Chicago Loop,80.0,4.32822515838457,40.0,3.82660256410256,40.0,4.34768441308531,121294.0,16398,31.8,Travel & Outdoor,Young Adults (18 to 30),High-Energy,No,No,59.47
6cd9a30f,Tour Elijah Muhammad House NTC 2025 Weekend,https://www.eventbrite.com/e/tour-elijah-muhammad-house-ntc-2025-weekend-tickets-1445356533299,2025-07-27 20:00:00,2025-07-27 20:00:00,2025-07-27 21:30:00,2025-07-27 21:30:00,Single-Day-Ranged,90.0,Afternoon,6,Summer,"4847 S Woodlawn Ave p 4847, Chicago, IL 60615, USA",60615,41.8064647,-87.5963166,Kenwood,34.0,4.07609680495947,29.0,4.50322580645161,40.0,4.22391423859263,56518.0,42780,34.7,Community,None,Professional,No,Yes,28.52
9f56ca23,80s y 90s en Español: Afternoon Boat Party  (Air and Water Show Edition),https://www.eventbrite.com/e/80s-y-90s-en-espanol-afternoon-boat-party-air-and-water-show-edition-tickets-1377023567559,2025-08-16 19:30:00,2025-08-16 19:30:00,2025-08-16 23:00:00,2025-08-16 23:00:00,Single-Day-Ranged,210.0,Afternoon,5,Summer,"900 S Wells St, Chicago, IL 60607, USA",60607,41.8709069,-87.6348684,Chicago Loop,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,Music,Young Adults (18 to 30),High-Energy,Yes,Yes,42.72
aa1b4197,Earthcraft: A celebration of artistic sustainability,https://www.eventbrite.com/e/earthcraft-a-celebration-of-artistic-sustainability-tickets-1422319579149,2025-08-21 16:00:00,2025-08-21 16:00:00,2025-08-21 22:00:00,2025-08-21 22:00:00,Single-Day-Ranged,360.0,Afternoon,3,Summer,"800 S Halsted St, Chicago, IL 60607, USA",60607,41.871626,-87.647437,Little Italy,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,Performing & Visual Arts,Young Adults (18 to 30),Relaxed,Yes,Yes,3.26
72ee6ef0,J.Parker Flight Club | Air & Water Show Saturday Party,https://www.eventbrite.com/e/jparker-flight-club-air-water-show-saturday-party-tickets-1397132423689,2025-07-17 04:00:00,2025-07-17 04:00:00,2025-08-16 19:00:00,2025-08-16 19:00:00,Single-Day-Ranged,44100.0,Night,2,Summer,"1816 N Clark St, Chicago, IL 60614, USA",60614,41.91527,-87.63438,Old Town Triangle,80.0,4.57347593839078,40.0,3.16744186046512,40.0,4.55233649277897,135364.0,71701,31.0,"Auto, Boat & Air",Young Adults (18 to 30),High-Energy,Yes,No,143.53
908d4283,Beyond The Glass Gala: A Food & Wine Experience,https://www.eventbrite.com/e/beyond-the-glass-gala-a-food-wine-experience-tickets-1438820473769,2025-08-09 23:00:00,2025-08-09 23:00:00,2025-08-10 03:00:00,2025-08-10 03:00:00,Single-Day-Ranged,240.0,Evening,5,Summer,"East Entrance, 838 W Kinzie St, Chicago, IL 60642, USA",60642,41.889111,-87.6490435,West Town,61.0,4.42234525837592,45.0,3.60264227642276,40.0,4.49878741947707,137853.0,21444,32.0,Food & Drink,None,Relaxed,No,Yes,90.0
7dc850f2,Remembering the Eastland Disaster: 110 Years Later,https://www.eventbrite.com/e/remembering-the-eastland-disaster-110-years-later-tickets-1400456516139,2025-08-02 16:00:00,2025-08-02 16:00:00,2025-08-02 19:00:00,2025-08-02 19:00:00,Single-Day-Ranged,180.0,Afternoon,5,Summer,"7700 Madison St, Forest Park, IL 60130, USA",60130,41.8790847,-87.8170923,,13.0,3.97828995297702,22.0,3.89061224489796,40.0,3.88498014482597,78625.0,14165,42.2,Community,Adults / Professionals (25 to 45),Educational,Yes,Yes,17.85
30cec084,2025 NHS Metro Board Summer Soiree Dock-D Fundraiser!,https://www.eventbrite.com/e/2025-nhs-metro-board-summer-soiree-dock-d-fundraiser-tickets-1489137834349,2025-07-31 22:00:00,2025-07-31 22:00:00,2025-08-01 01:00:00,2025-08-01 01:00:00,Single-Day-Ranged,180.0,Evening,3,Summer,"3155 S DuSable Lake Shore Dr, Chicago, IL 60616, USA",60616,41.838367,-87.6068035,Douglas,20.0,3.62155486450466,37.0,3.39387755102041,40.0,4.02564102564103,72326.0,52707,37.6,"Auto, Boat & Air",Adults / Professionals (25 to 45),Relaxed,Yes,Yes,7.18
f4aacb7b,"""The Lake House"" (Sundown Cruise) 8/8",https://www.eventbrite.com/e/the-lake-house-sundown-cruise-88-tickets-1331408932959,2025-08-09 00:00:00,2025-08-09 00:00:00,2025-08-09 03:30:00,2025-08-09 03:30:00,Single-Day-Ranged,210.0,Evening,4,Summer,"900 S Wells St, Chicago, IL 60607, USA",60607,41.8708298,-87.6349614,Chicago Loop,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,Travel & Outdoor,Young Adults (18 to 30),High-Energy,No,No,54.36
5ca8e7da,Suminagashi - Japanese Paper Marbling Workshop,https://www.eventbrite.com/e/suminagashi-japanese-paper-marbling-workshop-tickets-1344616186209,2025-07-31 21:30:00,2025-07-31 21:30:00,2025-07-31 23:30:00,2025-07-31 23:30:00,Single-Day-Ranged,120.0,Evening,3,Summer,"2940 N Lincoln Ave #2, Chicago, IL 60657, USA",60657,41.9351329,-87.6626389,Lake View,80.0,4.46618556701031,44.0,3.53125,40.0,4.28359009866713,105428.0,71192,30.9,Hobbies,Adults / Professionals (25 to 45),Relaxed,Yes,No,65.75
8ba89281,ATLANTA RODEO FEST,https://www.eventbrite.com/e/atlanta-rodeo-fest-tickets-1206163219659,2025-08-31 19:00:00,2025-08-31 19:00:00,2025-09-01 01:00:00,2025-09-01 01:00:00,Single-Day-Ranged,360.0,Afternoon,6,Summer,"2903 RN Martin St, East Point, GA 30344, USA",30344,33.6751803,-84.4385182,,29.0,4.21650789033525,26.0,3.67728813559322,40.0,4.3980463980464,58710.0,35302,34.7,Sports & Fitness,Families with Children,High-Energy,No,Yes,11.13
46b33078,Rum Punch Brunch Street Dance! - Jamaican Independence Festival,https://www.eventbrite.com/e/rum-punch-brunch-street-dance-jamaican-independence-festival-tickets-1478239988599,2025-08-09 20:00:00,2025-08-09 20:00:00,2025-12-10 04:00:00,2025-12-10 04:00:00,Multi-Day,176160.0,Afternoon,5,Summer,"643 M.L.K. Jr Dr NW, Atlanta, GA 30314, USA",30314,33.7549371,-84.4085856,Vine City,34.0,4.02890482738117,44.0,3.97577319587629,40.0,3.86701030927835,32374.0,22835,29.8,Food & Drink,None,High-Energy,No,Yes,17.85
6e3f93be,Aug. 2-3rd ATLANTA BLACK BEAUTY EXPO 2-Day Event,https://www.eventbrite.com/e/aug-2-3rd-atlanta-black-beauty-expo-2-day-event-tickets-1348758154949,2010-08-02 04:00:00,2010-08-02 04:00:00,2025-08-03 22:00:00,2025-08-03 22:00:00,Multi-Day,7892280.0,Night,0,Summer,"2000 Convention Center Concourse, College Park, GA 30337, USA",30337,33.6456265,-84.4575306,,56.0,3.61453505644682,35.0,3.92117647058824,40.0,4.39869876382563,49558.0,11570,33.8,Fashion,None,High-Energy,No,Yes,12.16
145fef96,Atlanta Princess Experience,https://www.eventbrite.com/e/atlanta-princess-experience-tickets-1417630664479,2025-07-29 03:00:00,2025-07-29 03:00:00,2025-09-28 20:00:00,2025-09-28 20:00:00,Single-Day-Ranged,88860.0,Night,0,Summer,"2 Galleria Pkwy SE, Atlanta, GA 30339, USA",30339,33.8836121,-84.4672129,Cumberland,36.0,4.36359649122807,5.0,2.3969696969697,40.0,3.76470588235294,97106.0,34292,33.5,None,None,None,No,Yes,31.22
bd4fc8a1,THE MEET UP EXPERIENCE 2025,https://www.eventbrite.com/e/the-meet-up-experience-2025-tickets-1200372098259,2025-08-22 16:00:00,2025-08-22 16:00:00,2025-08-25 00:00:00,2025-08-25 00:00:00,Multi-Day,3360.0,Afternoon,4,Summer,"135 Riverside Pkwy, Austell, GA 30168, USA",30168,33.7716846,-84.5573237,,6.0,3.89212271973466,14.0,3.78888888888889,40.0,3.64246575342466,63956.0,24599,33.8,None,None,None,None,None,250.0
19682f03,ARA/FMLS SHOWCASE 2025: Atlanta - City of the Future,https://www.eventbrite.com/e/arafmls-showcase-2025-atlanta-city-of-the-future-registration-1396810420569,2025-08-21 16:00:00,2025-08-21 16:00:00,2025-08-21 20:00:00,2025-08-21 20:00:00,Single-Day-Ranged,240.0,Afternoon,3,Summer,"800 Battery Ave SE #500, Atlanta, GA 30339, USA",30339,33.8902516,-84.469726,Cumberland,36.0,4.36359649122807,5.0,2.3969696969697,40.0,3.76470588235294,97106.0,34292,33.5,None,None,None,None,None,10.0
b72a0680,LAYTON GIORDANI  | Friday August 1st 2025  | District Atlanta,https://www.eventbrite.com/e/layton-giordani-friday-august-1st-2025-district-atlanta-tickets-1325602134669,2025-08-02 02:00:00,2025-08-02 02:00:00,2025-08-02 05:00:00,2025-08-02 05:00:00,Multi-Day,180.0,Night,4,Summer,"269 Armour Dr NE, Atlanta, GA 30324, USA",30324,33.81211,-84.3786098,Buckhead,48.0,3.9201906779661,37.0,3.1831715210356,40.0,4.0812528370404,90455.0,29299,34.7,Music,Young Adults (18 to 30),High-Energy,Yes,No,23.64
73368728,Linen and Blues,https://www.eventbrite.com/e/linen-and-blues-tickets-1119896633979,2025-08-16 21:00:00,2025-08-16 21:00:00,2025-08-17 02:00:00,2025-08-17 02:00:00,Single-Day-Ranged,300.0,Evening,5,Summer,"775 Echo St NW, Atlanta, GA 30318, USA",30318,33.7756105,-84.4101064,English Avenue,0.0,0.0,15.0,3.0,40.0,3.8818858560794,69640.0,59559,30.6,None,Adults / Professionals (25 to 45),Relaxed,No,Yes,89.17
08311cc9,Black Dynamite x Year Of The Rat Premier Screening (ATL) BMA DOUBLE FEATURE,https://www.eventbrite.com/e/black-dynamite-x-year-of-the-rat-premier-screening-atl-bma-double-feature-tickets-1362386688259,2025-08-09 22:00:00,2025-08-09 22:00:00,2025-08-10 03:00:00,2025-08-10 03:00:00,Single-Day-Ranged,300.0,Evening,5,Summer,"1049 Ponce De Leon Ave NE, Atlanta, GA 30306, USA",30306,33.7734567,-84.3530406,Poncey-Highland,49.0,4.5162781327347,30.0,3.3125,40.0,4.56843313564186,120679.0,24493,38.3,Film & Media,None,High-Energy,No,Yes,25.24
a4a20524,MY HUSBAND’S MISTRESS 2,https://www.eventbrite.com/e/my-husbands-mistress-2-tickets-1399842569809,2025-07-27 19:00:00,2025-07-27 19:00:00,2025-07-27 22:00:00,2025-07-27 22:00:00,Single-Day-Ranged,180.0,Afternoon,6,Summer,"2345 Cheshire Bridge Rd NE, Atlanta, GA 30324, USA",30324,33.818996,-84.350464,Lindridge-Martin Manor,48.0,3.9201906779661,37.0,3.1831715210356,40.0,4.0812528370404,90455.0,29299,34.7,None,None,None,None,None,42.23
6580009d,T3 Charity Block Party,https://www.eventbrite.com/e/t3-charity-block-party-tickets-1400227531239,2025-08-16 18:00:00,2025-08-16 18:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,Single-Day-Ranged,360.0,Afternoon,5,Summer,"Cofield Park, Hapeville, GA 30354, USA",30354,33.6677792,-84.4109064,,4.0,4.38839285714286,21.0,3.15714285714286,40.0,3.61278538812785,51424.0,15002,35.1,Charity & Causes,All Ages,High-Energy,Yes,No,10.0
b1e6b5a9,WESTEND  | Friday August 8th 2025  | District Atlanta,https://www.eventbrite.com/e/westend-friday-august-8th-2025-district-atlanta-tickets-1353561772699,2025-08-09 02:00:00,2025-08-09 02:00:00,2025-08-09 05:00:00,2025-08-09 05:00:00,Multi-Day,180.0,Night,4,Summer,"269 Armour Dr NE, Atlanta, GA 30324, USA",30324,33.81211,-84.3786098,Buckhead,48.0,3.9201906779661,37.0,3.1831715210356,40.0,4.0812528370404,90455.0,29299,34.7,Music,Young Adults (18 to 30),High-Energy,Yes,No,23.64
b16b38e0,GENESI  | Friday August 15th 2025  | District Atlanta,https://www.eventbrite.com/e/genesi-friday-august-15th-2025-district-atlanta-tickets-1409589041769,2025-08-16 02:00:00,2025-08-16 02:00:00,2025-08-16 05:00:00,2025-08-16 05:00:00,Multi-Day,180.0,Night,4,Summer,"269 Armour Dr NE, Atlanta, GA 30324, USA",30324,33.81211,-84.3786098,Buckhead,48.0,3.9201906779661,37.0,3.1831715210356,40.0,4.0812528370404,90455.0,29299,34.7,Music,Adults / Professionals (25 to 45),High-Energy,Yes,No,29.32
ba004191,Sip & Dip Pool Party,https://www.eventbrite.com/e/sip-dip-pool-party-tickets-1484026265509,2025-08-16 18:00:00,2025-08-16 18:00:00,2025-08-16 21:00:00,2025-08-16 21:00:00,Single-Day-Ranged,180.0,Afternoon,5,Summer,"180 10th St NE, Atlanta, GA 30309, USA",30309,33.7819987,-84.3814345,Midtown Atlanta,33.0,4.34726986849628,36.0,2.9421686746988,40.0,4.58394057857701,110303.0,29600,32.5,Food & Drink,Young Adults (18 to 30),High-Energy,Yes,Yes,54.45
